id,name,top_match,university,raw_score,is_top_match,created_at
6aaee649-e28d-4e86-ad93-f106b95ce4c1,"Lorenzo Flores",admu,dlsu,309,0,2026-06-07T12:41:29.879Z
6aaee649-e28d-4e86-ad93-f106b95ce4c1,"Lorenzo Flores",admu,up,188,0,2026-06-07T12:41:29.879Z
6aaee649-e28d-4e86-ad93-f106b95ce4c1,"Lorenzo Flores",admu,ust,197,0,2026-06-07T12:41:29.879Z
2b7863f4-b8c7-4928-83eb-73a5abb38d1a,"Hannah Fernandez",admu,admu,445,1,2026-06-07T13:10:51.788Z
2b7863f4-b8c7-4928-83eb-73a5abb38d1a,"Hannah Fernandez",admu,dlsu,318,0,2026-06-07T13:10:51.788Z
2b7863f4-b8c7-4928-83eb-73a5abb38d1a,"Hannah Fernandez",admu,up,241,0,2026-06-07T13:10:51.788Z
2b7863f4-b8c7-4928-83eb-73a5abb38d1a,"Hannah Fernandez",admu,ust,168,0,2026-06-07T13:10:51.788Z
a4d200b1-2e98-465a-a71d-ec7fa191d013,"Ivan Rivera",admu,admu,423,1,2026-06-07T13:26:19.079Z
a4d200b1-2e98-465a-a71d-ec7fa191d013,"Ivan Rivera",admu,dlsu,289,0,2026-06-07T13:26:19.079Z
a4d200b1-2e98-465a-a71d-ec7fa191d013,"Ivan Rivera",admu,up,187,0,2026-06-07T13:26:19.079Z
a4d200b1-2e98-465a-a71d-ec7fa191d013,"Ivan Rivera",admu,ust,221,0,2026-06-07T13:26:19.079Z
affa74c7-4d1c-4bee-b747-47996d9f72da,"Loui Rivera",up,admu,252,0,2026-06-07T18:04:08.902Z
affa74c7-4d1c-4bee-b747-47996d9f72da,"Loui Rivera",up,dlsu,161,0,2026-06-07T18:04:08.902Z
affa74c7-4d1c-4bee-b747-47996d9f72da,"Loui Rivera",up,up,451,1,2026-06-07T18:04:08.902Z
affa74c7-4d1c-4bee-b747-47996d9f72da,"Loui Rivera",up,ust,265,0,2026-06-07T18:04:08.902Z
afaf16a0-0ffc-4c18-b216-a0fe1412d0ed,"Nadine Mendoza",admu,admu,405,1,2026-06-08T00:05:52.092Z
afaf16a0-0ffc-4c18-b216-a0fe1412d0ed,"Nadine Mendoza",admu,dlsu,274,0,2026-06-08T00:05:52.092Z
afaf16a0-0ffc-4c18-b216-a0fe1412d0ed,"Nadine Mendoza",admu,up,217,0,2026-06-08T00:05:52.092Z
afaf16a0-0ffc-4c18-b216-a0fe1412d0ed,"Nadine Mendoza",admu,ust,212,0,2026-06-08T00:05:52.092Z
8b1b1f82-3307-48bc-849a-6af2a5f2a429,"Kim Dizon",admu,admu,384,1,2026-06-08T04:29:35.489Z
8b1b1f82-3307-48bc-849a-6af2a5f2a429,"Kim Dizon",admu,dlsu,335,0,2026-06-08T04:29:35.489Z
8b1b1f82-3307-48bc-849a-6af2a5f2a429,"Kim Dizon",admu,up,187,0,2026-06-08T04:29:35.489Z
8b1b1f82-3307-48bc-849a-6af2a5f2a429,"Kim Dizon",admu,ust,217,0,2026-06-08T04:29:35.489Z
5f1c688c-065e-4e32-93c7-fbdf6f4defcd,"Ivan Ocampo",up,admu,237,0,2026-06-08T05:12:16.875Z
5f1c688c-065e-4e32-93c7-fbdf6f4defcd,"Ivan Ocampo",up,dlsu,176,0,2026-06-08T05:12:16.875Z
5f1c688c-065e-4e32-93c7-fbdf6f4defcd,"Ivan Ocampo",up,up,460,1,2026-06-08T05:12:16.875Z
5f1c688c-065e-4e32-93c7-fbdf6f4defcd,"Ivan Ocampo",up,ust,248,0,2026-06-08T05:12:16.875Z
0a991b3b-5345-498f-906a-72c0e80a7fa1,"Cedric Villanueva",admu,admu,376,1,2026-06-08T11:16:06.606Z
0a991b3b-5345-498f-906a-72c0e80a7fa1,"Cedric Villanueva",admu,dlsu,288,0,2026-06-08T11:16:06.606Z
0a991b3b-5345-498f-906a-72c0e80a7fa1,"Cedric Villanueva",admu,up,242,0,2026-06-08T11:16:06.606Z
0a991b3b-5345-498f-906a-72c0e80a7fa1,"Cedric Villanueva",admu,ust,224,0,2026-06-08T11:16:06.606Z
dee8bc4d-b7e4-4ee5-b0fa-6ae597a0262a,"Maria Aquino",dlsu,admu,309,0,2026-06-08T16:54:05.790Z
dee8bc4d-b7e4-4ee5-b0fa-6ae597a0262a,"Maria Aquino",dlsu,dlsu,392,1,2026-06-08T16:54:05.790Z
dee8bc4d-b7e4-4ee5-b0fa-6ae597a0262a,"Maria Aquino",dlsu,up,193,0,2026-06-08T16:54:05.790Z
dee8bc4d-b7e4-4ee5-b0fa-6ae597a0262a,"Maria Aquino",dlsu,ust,253,0,2026-06-08T16:54:05.790Z
c76de0a5-865b-461f-86bc-10bc9bffdd99,"Juan Padilla",ust,admu,184,0,2026-06-08T18:31:45.081Z
c76de0a5-865b-461f-86bc-10bc9bffdd99,"Juan Padilla",ust,dlsu,237,0,2026-06-08T18:31:45.081Z
c76de0a5-865b-461f-86bc-10bc9bffdd99,"Juan Padilla",ust,up,267,0,2026-06-08T18:31:45.081Z
c76de0a5-865b-461f-86bc-10bc9bffdd99,"Juan Padilla",ust,ust,462,1,2026-06-08T18:31:45.081Z
db1cd695-6693-4c91-93ba-1917a12a66eb,"Althea Manalo",up,admu,194,0,2026-06-08T23:49:42.113Z
db1cd695-6693-4c91-93ba-1917a12a66eb,"Althea Manalo",up,dlsu,192,0,2026-06-08T23:49:42.113Z
db1cd695-6693-4c91-93ba-1917a12a66eb,"Althea Manalo",up,up,442,1,2026-06-08T23:49:42.113Z
db1cd695-6693-4c91-93ba-1917a12a66eb,"Althea Manalo",up,ust,208,0,2026-06-08T23:49:42.113Z
2050b9db-596d-4d61-bb06-535f534dc6a0,"Ella Fernandez",up,admu,258,0,2026-06-09T04:42:48.077Z
2050b9db-596d-4d61-bb06-535f534dc6a0,"Ella Fernandez",up,dlsu,190,0,2026-06-09T04:42:48.077Z
2050b9db-596d-4d61-bb06-535f534dc6a0,"Ella Fernandez",up,up,512,1,2026-06-09T04:42:48.077Z
2050b9db-596d-4d61-bb06-535f534dc6a0,"Ella Fernandez",up,ust,204,0,2026-06-09T04:42:48.077Z
45d85a30-971c-40cf-b222-1c2bc37102c7,"Bea Bautista",admu,admu,437,1,2026-06-09T08:15:55.196Z
45d85a30-971c-40cf-b222-1c2bc37102c7,"Bea Bautista",admu,dlsu,332,0,2026-06-09T08:15:55.196Z
45d85a30-971c-40cf-b222-1c2bc37102c7,"Bea Bautista",admu,up,213,0,2026-06-09T08:15:55.196Z
45d85a30-971c-40cf-b222-1c2bc37102c7,"Bea Bautista",admu,ust,189,0,2026-06-09T08:15:55.196Z
c82d1f8e-c376-4bf9-ae88-408e718c4722,"Marco Dizon",admu,admu,450,1,2026-06-09T18:44:36.589Z
c82d1f8e-c376-4bf9-ae88-408e718c4722,"Marco Dizon",admu,dlsu,297,0,2026-06-09T18:44:36.589Z
c82d1f8e-c376-4bf9-ae88-408e718c4722,"Marco Dizon",admu,up,224,0,2026-06-09T18:44:36.589Z
c82d1f8e-c376-4bf9-ae88-408e718c4722,"Marco Dizon",admu,ust,209,0,2026-06-09T18:44:36.589Z
19cfd818-8deb-41b5-a3de-565e877ab18b,"Paolo Aquino",ust,admu,176,0,2026-06-09T19:41:52.514Z
19cfd818-8deb-41b5-a3de-565e877ab18b,"Paolo Aquino",ust,dlsu,189,0,2026-06-09T19:41:52.514Z
19cfd818-8deb-41b5-a3de-565e877ab18b,"Paolo Aquino",ust,up,268,0,2026-06-09T19:41:52.514Z
19cfd818-8deb-41b5-a3de-565e877ab18b,"Paolo Aquino",ust,ust,469,1,2026-06-09T19:41:52.514Z
044bed67-8920-4a08-978b-76882fd07554,"Angel Rivera",up,admu,216,0,2026-06-09T20:07:36.312Z
044bed67-8920-4a08-978b-76882fd07554,"Angel Rivera",up,dlsu,142,0,2026-06-09T20:07:36.312Z
044bed67-8920-4a08-978b-76882fd07554,"Angel Rivera",up,up,548,1,2026-06-09T20:07:36.312Z
044bed67-8920-4a08-978b-76882fd07554,"Angel Rivera",up,ust,243,0,2026-06-09T20:07:36.312Z
749350c4-6591-4f57-bc07-ae0edba64dc5,"Miguel Garcia",up,admu,221,0,2026-06-09T20:54:14.254Z
749350c4-6591-4f57-bc07-ae0edba64dc5,"Miguel Garcia",up,dlsu,146,0,2026-06-09T20:54:14.254Z
749350c4-6591-4f57-bc07-ae0edba64dc5,"Miguel Garcia",up,up,550,1,2026-06-09T20:54:14.254Z
749350c4-6591-4f57-bc07-ae0edba64dc5,"Miguel Garcia",up,ust,223,0,2026-06-09T20:54:14.254Z
5a40893f-825c-4f71-962f-b2b722533596,"Nicole Gutierrez",up,admu,214,0,2026-06-10T00:50:11.282Z
5a40893f-825c-4f71-962f-b2b722533596,"Nicole Gutierrez",up,dlsu,155,0,2026-06-10T00:50:11.282Z
5a40893f-825c-4f71-962f-b2b722533596,"Nicole Gutierrez",up,up,558,1,2026-06-10T00:50:11.282Z
5a40893f-825c-4f71-962f-b2b722533596,"Nicole Gutierrez",up,ust,240,0,2026-06-10T00:50:11.282Z
5eb4f73b-5567-463a-9de7-9e012f34706c,"Diego Garcia",dlsu,admu,268,0,2026-06-10T07:31:30.522Z
5eb4f73b-5567-463a-9de7-9e012f34706c,"Diego Garcia",dlsu,dlsu,375,1,2026-06-10T07:31:30.522Z
5eb4f73b-5567-463a-9de7-9e012f34706c,"Diego Garcia",dlsu,up,203,0,2026-06-10T07:31:30.522Z
5eb4f73b-5567-463a-9de7-9e012f34706c,"Diego Garcia",dlsu,ust,262,0,2026-06-10T07:31:30.522Z
6a49980a-5d47-48d3-8e60-61d9e816538f,"Enzo Padilla",ust,admu,167,0,2026-06-10T09:23:25.656Z
6a49980a-5d47-48d3-8e60-61d9e816538f,"Enzo Padilla",ust,dlsu,192,0,2026-06-10T09:23:25.656Z
6a49980a-5d47-48d3-8e60-61d9e816538f,"Enzo Padilla",ust,up,248,0,2026-06-10T09:23:25.656Z
6a49980a-5d47-48d3-8e60-61d9e816538f,"Enzo Padilla",ust,ust,445,1,2026-06-10T09:23:25.656Z
292c847b-cf56-42e9-a6f9-53b040bc09bf,"Nicole Lim",ust,admu,206,0,2026-06-10T13:55:34.150Z
292c847b-cf56-42e9-a6f9-53b040bc09bf,"Nicole Lim",ust,dlsu,211,0,2026-06-10T13:55:34.150Z
292c847b-cf56-42e9-a6f9-53b040bc09bf,"Nicole Lim",ust,up,259,0,2026-06-10T13:55:34.150Z
292c847b-cf56-42e9-a6f9-53b040bc09bf,"Nicole Lim",ust,ust,412,1,2026-06-10T13:55:34.150Z
8c808707-b146-49a6-9217-2e0be91b8655,"Ysabel Salazar",dlsu,admu,267,0,2026-06-10T15:05:46.463Z
8c808707-b146-49a6-9217-2e0be91b8655,"Ysabel Salazar",dlsu,dlsu,439,1,2026-06-10T15:05:46.463Z
8c808707-b146-49a6-9217-2e0be91b8655,"Ysabel Salazar",dlsu,up,151,0,2026-06-10T15:05:46.463Z
8c808707-b146-49a6-9217-2e0be91b8655,"Ysabel Salazar",dlsu,ust,272,0,2026-06-10T15:05:46.463Z
0735bd46-a33c-4f78-9120-67dd5c65dc9b,"Ram Rivera",up,admu,252,0,2026-06-10T17:40:18.890Z
0735bd46-a33c-4f78-9120-67dd5c65dc9b,"Ram Rivera",up,dlsu,184,0,2026-06-10T17:40:18.890Z
0735bd46-a33c-4f78-9120-67dd5c65dc9b,"Ram Rivera",up,up,487,1,2026-06-10T17:40:18.890Z
0735bd46-a33c-4f78-9120-67dd5c65dc9b,"Ram Rivera",up,ust,239,0,2026-06-10T17:40:18.890Z
e794788a-1b6b-4ea6-9151-50ae0af02769,"Nadine Bautista",admu,admu,461,1,2026-06-10T23:20:21.217Z
e794788a-1b6b-4ea6-9151-50ae0af02769,"Nadine Bautista",admu,dlsu,295,0,2026-06-10T23:20:21.217Z
e794788a-1b6b-4ea6-9151-50ae0af02769,"Nadine Bautista",admu,up,180,0,2026-06-10T23:20:21.217Z
e794788a-1b6b-4ea6-9151-50ae0af02769,"Nadine Bautista",admu,ust,163,0,2026-06-10T23:20:21.217Z
5eaf471c-8e68-4875-a81e-002d9c0b05be,"Camille Tan",admu,admu,491,1,2026-06-11T04:28:00.225Z
5eaf471c-8e68-4875-a81e-002d9c0b05be,"Camille Tan",admu,dlsu,291,0,2026-06-11T04:28:00.225Z
5eaf471c-8e68-4875-a81e-002d9c0b05be,"Camille Tan",admu,up,220,0,2026-06-11T04:28:00.225Z
5eaf471c-8e68-4875-a81e-002d9c0b05be,"Camille Tan",admu,ust,171,0,2026-06-11T04:28:00.225Z
3f51293e-401c-42fd-8019-5374d8dacc66,"Diego Uy",ust,admu,222,0,2026-06-11T04:45:38.143Z
3f51293e-401c-42fd-8019-5374d8dacc66,"Diego Uy",ust,dlsu,194,0,2026-06-11T04:45:38.143Z
3f51293e-401c-42fd-8019-5374d8dacc66,"Diego Uy",ust,up,308,0,2026-06-11T04:45:38.143Z
3f51293e-401c-42fd-8019-5374d8dacc66,"Diego Uy",ust,ust,397,1,2026-06-11T04:45:38.143Z
6133827f-fed8-4989-bf3d-819605fbafdf,"Enzo Ocampo",dlsu,admu,309,0,2026-06-11T10:01:05.932Z
6133827f-fed8-4989-bf3d-819605fbafdf,"Enzo Ocampo",dlsu,dlsu,456,1,2026-06-11T10:01:05.932Z
6133827f-fed8-4989-bf3d-819605fbafdf,"Enzo Ocampo",dlsu,up,192,0,2026-06-11T10:01:05.932Z
6133827f-fed8-4989-bf3d-819605fbafdf,"Enzo Ocampo",dlsu,ust,231,0,2026-06-11T10:01:05.932Z
e619c344-f013-4056-abc5-e86b75e5bd64,"Trisha Uy",admu,admu,432,1,2026-06-11T12:27:26.935Z
e619c344-f013-4056-abc5-e86b75e5bd64,"Trisha Uy",admu,dlsu,287,0,2026-06-11T12:27:26.935Z
e619c344-f013-4056-abc5-e86b75e5bd64,"Trisha Uy",admu,up,213,0,2026-06-11T12:27:26.935Z
e619c344-f013-4056-abc5-e86b75e5bd64,"Trisha Uy",admu,ust,201,0,2026-06-11T12:27:26.935Z
54dc113c-1564-4cda-94cb-31d3a8edf0b6,"Diego Villanueva",dlsu,admu,277,0,2026-06-11T15:02:44.000Z
54dc113c-1564-4cda-94cb-31d3a8edf0b6,"Diego Villanueva",dlsu,dlsu,502,1,2026-06-11T15:02:44.000Z
54dc113c-1564-4cda-94cb-31d3a8edf0b6,"Diego Villanueva",dlsu,up,160,0,2026-06-11T15:02:44.000Z
54dc113c-1564-4cda-94cb-31d3a8edf0b6,"Diego Villanueva",dlsu,ust,187,0,2026-06-11T15:02:44.000Z
42503318-04fe-4b48-b43c-bb17d8e8395f,"Juan Bautista",up,admu,279,0,2026-06-11T18:42:37.462Z
42503318-04fe-4b48-b43c-bb17d8e8395f,"Juan Bautista",up,dlsu,188,0,2026-06-11T18:42:37.462Z
42503318-04fe-4b48-b43c-bb17d8e8395f,"Juan Bautista",up,up,474,1,2026-06-11T18:42:37.462Z
42503318-04fe-4b48-b43c-bb17d8e8395f,"Juan Bautista",up,ust,248,0,2026-06-11T18:42:37.462Z
2fabac84-5a0c-4182-b23e-372e2d3af7b9,"Andrea Aguilar",admu,admu,470,1,2026-06-11T19:08:00.312Z
2fabac84-5a0c-4182-b23e-372e2d3af7b9,"Andrea Aguilar",admu,dlsu,317,0,2026-06-11T19:08:00.312Z
2fabac84-5a0c-4182-b23e-372e2d3af7b9,"Andrea Aguilar",admu,up,192,0,2026-06-11T19:08:00.312Z
2fabac84-5a0c-4182-b23e-372e2d3af7b9,"Andrea Aguilar",admu,ust,155,0,2026-06-11T19:08:00.312Z
155453bb-214d-48e8-84b8-29db99a0fee7,"Yanna Fernandez",admu,admu,427,1,2026-06-11T20:55:22.329Z
155453bb-214d-48e8-84b8-29db99a0fee7,"Yanna Fernandez",admu,dlsu,274,0,2026-06-11T20:55:22.329Z
155453bb-214d-48e8-84b8-29db99a0fee7,"Yanna Fernandez",admu,up,212,0,2026-06-11T20:55:22.329Z
155453bb-214d-48e8-84b8-29db99a0fee7,"Yanna Fernandez",admu,ust,206,0,2026-06-11T20:55:22.329Z
e630cd88-3ccb-4387-b8a4-d9501a3b5625,"Loui Cruz",up,admu,222,0,2026-06-11T20:58:58.534Z
e630cd88-3ccb-4387-b8a4-d9501a3b5625,"Loui Cruz",up,dlsu,159,0,2026-06-11T20:58:58.534Z
e630cd88-3ccb-4387-b8a4-d9501a3b5625,"Loui Cruz",up,up,520,1,2026-06-11T20:58:58.534Z
e630cd88-3ccb-4387-b8a4-d9501a3b5625,"Loui Cruz",up,ust,225,0,2026-06-11T20:58:58.534Z
8df38ec3-4b2f-4a5c-a6cd-49a7aff93746,"Lorenzo Lim",up,admu,224,0,2026-06-12T12:26:54.610Z
8df38ec3-4b2f-4a5c-a6cd-49a7aff93746,"Lorenzo Lim",up,dlsu,143,0,2026-06-12T12:26:54.610Z
8df38ec3-4b2f-4a5c-a6cd-49a7aff93746,"Lorenzo Lim",up,up,512,1,2026-06-12T12:26:54.610Z
8df38ec3-4b2f-4a5c-a6cd-49a7aff93746,"Lorenzo Lim",up,ust,235,0,2026-06-12T12:26:54.610Z
d37e11cd-fcf3-4366-b84d-afc7c6dd791e,"Patricia Torres",up,admu,256,0,2026-06-12T14:15:29.772Z
d37e11cd-fcf3-4366-b84d-afc7c6dd791e,"Patricia Torres",up,dlsu,223,0,2026-06-12T14:15:29.772Z
d37e11cd-fcf3-4366-b84d-afc7c6dd791e,"Patricia Torres",up,up,374,1,2026-06-12T14:15:29.772Z
d37e11cd-fcf3-4366-b84d-afc7c6dd791e,"Patricia Torres",up,ust,292,0,2026-06-12T14:15:29.772Z
9fc01635-c24d-402b-ab84-6110f1ca5e21,"Reign Villanueva",dlsu,admu,323,0,2026-06-12T16:40:28.370Z
9fc01635-c24d-402b-ab84-6110f1ca5e21,"Reign Villanueva",dlsu,dlsu,506,1,2026-06-12T16:40:28.370Z
9fc01635-c24d-402b-ab84-6110f1ca5e21,"Reign Villanueva",dlsu,up,134,0,2026-06-12T16:40:28.370Z
9fc01635-c24d-402b-ab84-6110f1ca5e21,"Reign Villanueva",dlsu,ust,195,0,2026-06-12T16:40:28.370Z
fa21cdbf-6cdc-487f-9119-54f24e1806ad,"Nicole Uy",up,admu,228,0,2026-06-12T22:42:52.340Z
fa21cdbf-6cdc-487f-9119-54f24e1806ad,"Nicole Uy",up,dlsu,148,0,2026-06-12T22:42:52.340Z
fa21cdbf-6cdc-487f-9119-54f24e1806ad,"Nicole Uy",up,up,472,1,2026-06-12T22:42:52.340Z
fa21cdbf-6cdc-487f-9119-54f24e1806ad,"Nicole Uy",up,ust,211,0,2026-06-12T22:42:52.340Z
dff93ffc-b261-406a-8e5b-28c2a901e717,"Cedric Dizon",admu,admu,445,1,2026-06-12T23:55:42.175Z
dff93ffc-b261-406a-8e5b-28c2a901e717,"Cedric Dizon",admu,dlsu,296,0,2026-06-12T23:55:42.175Z
dff93ffc-b261-406a-8e5b-28c2a901e717,"Cedric Dizon",admu,up,220,0,2026-06-12T23:55:42.175Z
dff93ffc-b261-406a-8e5b-28c2a901e717,"Cedric Dizon",admu,ust,210,0,2026-06-12T23:55:42.175Z
ebfcd143-4475-409a-83ef-ba6eceef5097,"Renz Garcia",admu,admu,358,1,2026-06-13T11:14:48.130Z
ebfcd143-4475-409a-83ef-ba6eceef5097,"Renz Garcia",admu,dlsu,294,0,2026-06-13T11:14:48.130Z
ebfcd143-4475-409a-83ef-ba6eceef5097,"Renz Garcia",admu,up,253,0,2026-06-13T11:14:48.130Z
ebfcd143-4475-409a-83ef-ba6eceef5097,"Renz Garcia",admu,ust,264,0,2026-06-13T11:14:48.130Z
2c1e6615-d1f9-4b0e-8a37-387138830afb,"Ysabel Mendoza",ust,admu,198,0,2026-06-13T12:26:12.190Z
2c1e6615-d1f9-4b0e-8a37-387138830afb,"Ysabel Mendoza",ust,dlsu,140,0,2026-06-13T12:26:12.190Z
2c1e6615-d1f9-4b0e-8a37-387138830afb,"Ysabel Mendoza",ust,up,310,0,2026-06-13T12:26:12.190Z
2c1e6615-d1f9-4b0e-8a37-387138830afb,"Ysabel Mendoza",ust,ust,403,1,2026-06-13T12:26:12.190Z
eb50d94c-6640-44f0-ac2e-822875c2f0c3,"Angel Reyes",up,admu,248,0,2026-06-13T22:07:54.461Z
eb50d94c-6640-44f0-ac2e-822875c2f0c3,"Angel Reyes",up,dlsu,164,0,2026-06-13T22:07:54.461Z
eb50d94c-6640-44f0-ac2e-822875c2f0c3,"Angel Reyes",up,up,509,1,2026-06-13T22:07:54.461Z
eb50d94c-6640-44f0-ac2e-822875c2f0c3,"Angel Reyes",up,ust,232,0,2026-06-13T22:07:54.461Z
8636d8dc-1b82-410b-b800-6785cb423254,"Trisha Rivera",dlsu,admu,302,0,2026-06-14T01:59:46.519Z
8636d8dc-1b82-410b-b800-6785cb423254,"Trisha Rivera",dlsu,dlsu,373,1,2026-06-14T01:59:46.519Z
8636d8dc-1b82-410b-b800-6785cb423254,"Trisha Rivera",dlsu,up,195,0,2026-06-14T01:59:46.519Z
8636d8dc-1b82-410b-b800-6785cb423254,"Trisha Rivera",dlsu,ust,229,0,2026-06-14T01:59:46.519Z
07d236be-8747-4c0b-8821-175c78c4c4fa,"Ella Castillo",dlsu,admu,294,0,2026-06-14T02:58:29.651Z
07d236be-8747-4c0b-8821-175c78c4c4fa,"Ella Castillo",dlsu,dlsu,514,1,2026-06-14T02:58:29.651Z
07d236be-8747-4c0b-8821-175c78c4c4fa,"Ella Castillo",dlsu,up,122,0,2026-06-14T02:58:29.651Z
07d236be-8747-4c0b-8821-175c78c4c4fa,"Ella Castillo",dlsu,ust,215,0,2026-06-14T02:58:29.651Z
7ee16cfa-e529-45f9-b581-0cdb8826edad,"Migs Torres",up,admu,228,0,2026-06-14T03:45:20.098Z
7ee16cfa-e529-45f9-b581-0cdb8826edad,"Migs Torres",up,dlsu,198,0,2026-06-14T03:45:20.098Z
7ee16cfa-e529-45f9-b581-0cdb8826edad,"Migs Torres",up,up,501,1,2026-06-14T03:45:20.098Z
7ee16cfa-e529-45f9-b581-0cdb8826edad,"Migs Torres",up,ust,208,0,2026-06-14T03:45:20.098Z
30d20df8-efc6-497d-976b-48cb469f368a,"Isabella Navarro",admu,admu,478,1,2026-06-14T04:51:37.082Z
30d20df8-efc6-497d-976b-48cb469f368a,"Isabella Navarro",admu,dlsu,333,0,2026-06-14T04:51:37.082Z
30d20df8-efc6-497d-976b-48cb469f368a,"Isabella Navarro",admu,up,175,0,2026-06-14T04:51:37.082Z
30d20df8-efc6-497d-976b-48cb469f368a,"Isabella Navarro",admu,ust,176,0,2026-06-14T04:51:37.082Z
d97c41d7-cfa1-482e-bb9b-add88681af2e,"Miguel Chua",up,admu,239,0,2026-06-14T07:15:38.790Z
d97c41d7-cfa1-482e-bb9b-add88681af2e,"Miguel Chua",up,dlsu,182,0,2026-06-14T07:15:38.790Z
d97c41d7-cfa1-482e-bb9b-add88681af2e,"Miguel Chua",up,up,495,1,2026-06-14T07:15:38.790Z
d97c41d7-cfa1-482e-bb9b-add88681af2e,"Miguel Chua",up,ust,231,0,2026-06-14T07:15:38.790Z
d4b88972-587c-4d3d-bbbb-d9c046da596a,"Maria Salazar",admu,admu,400,1,2026-06-14T11:06:54.259Z
d4b88972-587c-4d3d-bbbb-d9c046da596a,"Maria Salazar",admu,dlsu,277,0,2026-06-14T11:06:54.259Z
d4b88972-587c-4d3d-bbbb-d9c046da596a,"Maria Salazar",admu,up,235,0,2026-06-14T11:06:54.259Z
d4b88972-587c-4d3d-bbbb-d9c046da596a,"Maria Salazar",admu,ust,196,0,2026-06-14T11:06:54.259Z
cd95c006-5c9b-486c-ae17-50e809a98277,"Enzo Gutierrez",admu,admu,474,1,2026-06-14T23:57:55.909Z
cd95c006-5c9b-486c-ae17-50e809a98277,"Enzo Gutierrez",admu,dlsu,312,0,2026-06-14T23:57:55.909Z
cd95c006-5c9b-486c-ae17-50e809a98277,"Enzo Gutierrez",admu,up,208,0,2026-06-14T23:57:55.909Z
cd95c006-5c9b-486c-ae17-50e809a98277,"Enzo Gutierrez",admu,ust,152,0,2026-06-14T23:57:55.909Z
94a2c792-9447-464a-a1fe-5627060ae2eb,"Nadine Ocampo",up,admu,217,0,2026-06-15T02:05:53.190Z
94a2c792-9447-464a-a1fe-5627060ae2eb,"Nadine Ocampo",up,dlsu,214,0,2026-06-15T02:05:53.190Z
94a2c792-9447-464a-a1fe-5627060ae2eb,"Nadine Ocampo",up,up,451,1,2026-06-15T02:05:53.190Z
94a2c792-9447-464a-a1fe-5627060ae2eb,"Nadine Ocampo",up,ust,249,0,2026-06-15T02:05:53.190Z
95cb388e-630b-4a3a-8d58-3ab6d3aed80e,"Kim Dizon",ust,admu,202,0,2026-06-15T03:16:30.068Z
95cb388e-630b-4a3a-8d58-3ab6d3aed80e,"Kim Dizon",ust,dlsu,208,0,2026-06-15T03:16:30.068Z
95cb388e-630b-4a3a-8d58-3ab6d3aed80e,"Kim Dizon",ust,up,299,0,2026-06-15T03:16:30.068Z
95cb388e-630b-4a3a-8d58-3ab6d3aed80e,"Kim Dizon",ust,ust,409,1,2026-06-15T03:16:30.068Z
0d3e6384-9aec-4f3f-b6bd-dbe9c1de673a,"Aaron Ramos",up,admu,227,0,2026-06-15T11:39:23.587Z
0d3e6384-9aec-4f3f-b6bd-dbe9c1de673a,"Aaron Ramos",up,dlsu,167,0,2026-06-15T11:39:23.587Z
0d3e6384-9aec-4f3f-b6bd-dbe9c1de673a,"Aaron Ramos",up,up,465,1,2026-06-15T11:39:23.587Z
0d3e6384-9aec-4f3f-b6bd-dbe9c1de673a,"Aaron Ramos",up,ust,254,0,2026-06-15T11:39:23.587Z
b2c39510-0881-4d4a-8ef2-f0cf4e58c94b,"Danica Navarro",admu,admu,441,1,2026-06-16T01:50:05.833Z
b2c39510-0881-4d4a-8ef2-f0cf4e58c94b,"Danica Navarro",admu,dlsu,295,0,2026-06-16T01:50:05.833Z
b2c39510-0881-4d4a-8ef2-f0cf4e58c94b,"Danica Navarro",admu,up,232,0,2026-06-16T01:50:05.833Z
b2c39510-0881-4d4a-8ef2-f0cf4e58c94b,"Danica Navarro",admu,ust,192,0,2026-06-16T01:50:05.833Z
be27f4d3-fe25-485f-beaa-ad9215a4bfdd,"Nicole Castillo",dlsu,admu,303,0,2026-06-16T02:28:54.049Z
be27f4d3-fe25-485f-beaa-ad9215a4bfdd,"Nicole Castillo",dlsu,dlsu,406,1,2026-06-16T02:28:54.049Z
be27f4d3-fe25-485f-beaa-ad9215a4bfdd,"Nicole Castillo",dlsu,up,163,0,2026-06-16T02:28:54.049Z
be27f4d3-fe25-485f-beaa-ad9215a4bfdd,"Nicole Castillo",dlsu,ust,225,0,2026-06-16T02:28:54.049Z
c9fc959c-18de-46c7-b9dd-7e3a12541fb5,"Ella Fernandez",up,admu,248,0,2026-06-16T03:57:39.977Z
c9fc959c-18de-46c7-b9dd-7e3a12541fb5,"Ella Fernandez",up,dlsu,163,0,2026-06-16T03:57:39.977Z
c9fc959c-18de-46c7-b9dd-7e3a12541fb5,"Ella Fernandez",up,up,512,1,2026-06-16T03:57:39.977Z
c9fc959c-18de-46c7-b9dd-7e3a12541fb5,"Ella Fernandez",up,ust,266,0,2026-06-16T03:57:39.977Z
a2404d23-75f9-40bd-8ca9-5fe4aac18fa0,"Miguel Bactol",admu,admu,446,1,2026-06-16T06:15:38.637Z
a2404d23-75f9-40bd-8ca9-5fe4aac18fa0,"Miguel Bactol",admu,dlsu,316,0,2026-06-16T06:15:38.637Z
a2404d23-75f9-40bd-8ca9-5fe4aac18fa0,"Miguel Bactol",admu,up,187,0,2026-06-16T06:15:38.637Z
